id,Balkón / loggia,Cena,Identifikačné číslo:,Kategória,Pivnica,Ulica,Úžitková plocha,Výťah,Lokalita,Poschodie,Stav nehnuteľnosti:,Materiál,Stav,Zastavaná plocha
6093359,Áno,"426 400,00 EUR",220500,4 izbový byt / Predaj,Nie,Tolstého,180 m2,Áno,Staré Mesto,3 / 3,Novostavba,NA,NA,NA
6093370,Áno,"150 000,00 EUR",3276,3 izbový byt / Predaj,Nie,Holíčska,78 m2,Áno,Petržalka,11 / 0,NA,NA,čiastočná rekonštrukcia,NA
6093372,Áno,"155 000,00 EUR",778565,4 izbový byt / Predaj,Áno,Batkova,89 m2,Nie,Dúbravka,2 / 3,NA,panel,kompletná rekonštrukcia,NA
6093403,Áno,"141 500,00 EUR",NA,3 izbový byt / Predaj,Áno,Holíčska,78 m2,Áno,Petržalka,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
6093432,Áno,"139 999,00 EUR",986451326153265312,3 izbový byt / Predaj,Nie,Šustekova,70 m2,Áno,Petržalka,10 / 12,NA,NA,kompletná rekonštrukcia,NA
6093472,Áno,"120 000,00 EUR",37993,2 izbový byt / Predaj,Áno,xyxy,44 m2,Áno,Rača,NA,NA,NA,čiastočná rekonštrukcia,NA
6093522,Áno,"82 400,00 EUR",NA,1 izbový byt / Predaj,Áno,Landauova,39 m2,Nie,Dúbravka,NA,NA,NA,kompletná rekonštrukcia,NA
6093560,Áno,"255 000,00 EUR",VAL129,3 izbový byt / Predaj,Áno,Mlynské nivy,86 m2,Nie,Staré Mesto,5 / 5,NA,tehla,čiastočná rekonštrukcia,NA
6093563,Nie,"134 900,00 EUR",NA,2 izbový byt / Predaj,Áno,Miletičova,62 m2,Nie,Ružinov,1 / 5,NA,tehla,pôvodný,NA
6093568,Áno,"142 000,00 EUR",10604,4 izbový byt / Predaj,Nie,Brančská,82 m2,Áno,Petržalka,8 / 8,NA,NA,čiastočná rekonštrukcia,NA
6093582,Áno,"252 000,00 EUR",201507265851642017,3 izbový byt / Predaj,Nie,Budovateľská,100 m2,Áno,Ružinov,5 / 6,Novostavba,tehla,NA,NA
6093615,Áno,"119 000,00 EUR",NA,Dvojgarsónka / Predaj,Áno,Jungmannova 4,53 m2,Áno,Petržalka,10 / 12,NA,panel,kompletná rekonštrukcia,NA
6093667,Áno,"255 000,00 EUR",NA,3 izbový byt / Predaj,Nie,Bajkalská,87 m2,Áno,"Nové Mesto, časť Pasienky / Kuchajda",20 / 0,Novostavba,NA,NA,NA
6093671,Áno,"277 990,00 EUR",HM-62,4 izbový byt / Predaj,Áno,Magurská,114 m2,Áno,Nové Mesto,7 / 7,NA,tehla,kompletná rekonštrukcia,NA
6093678,Áno,"132 990,00 EUR",AT-113,2 izbový byt / Predaj,Áno,Opletalova,62 m2,Áno,Devínska Nová Ves,3 / 4,Novostavba,tehla,NA,NA
6093681,Nie,"142 990,00 EUR",AT-112,3 izbový byt / Predaj,Áno,Tranovského,68 m2,Áno,Dúbravka,5 / 6,NA,panel,NA,NA
6093682,Áno,"199 990,00 EUR",AT-111,3 izbový byt / Predaj,Nie,Tomášikova,98 m2,Áno,Ružinov,4 / 5,NA,tehla,kompletná rekonštrukcia,NA
6093733,Áno,"134 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Ľubovnianska,70 m2,Áno,Petržalka,3 / 12,NA,panel,čiastočná rekonštrukcia,NA
6093758,Nie,"142 800,00 EUR",KN108,2 izbový byt / Predaj,Nie,Jašíkova,50 m2,Áno,Ružinov,1 / 7,Novostavba,NA,NA,NA
6093769,Áno,"136 900,00 EUR",1236800,3 izbový byt / Predaj,Áno,Znievska,66 m2,Áno,Petržalka,9 / 12,NA,NA,kompletná rekonštrukcia,NA
6093789,Áno,"126 500,00 EUR",NA,3 izbový byt / Predaj,Áno,Nemčíkova,67 m2,Nie,"Dúbravka, časť Záluhy",3 / 3,NA,NA,NA,NA
6093900,Áno,"73 000,00 EUR",MJ63,1 izbový byt / Predaj,Áno,Rajecká,46 m2,Áno,Vrakuňa,8 / 8,NA,NA,čiastočná rekonštrukcia,NA
6093917,Áno,"220 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Drotárska cesta,104 m2,Áno,Staré Mesto,4 / 8,NA,tehla,čiastočná rekonštrukcia,NA
6094043,Áno,"150 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Holíčska,88 m2,Áno,Petržalka,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
6094059,Nie,"218 100,00 EUR",202505,2 izbový byt / Predaj,Áno,NA,73 m2,Áno,Nové Mesto,NA,Novostavba,NA,NA,NA
6094077,Áno,"152 000,00 EUR",1684182,3 izbový byt / Predaj,Nie,Holíčska,78 m2,Áno,Petržalka,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
6094082,Áno,"128 000,00 EUR",8998,3 izbový byt / Predaj,Áno,Holíčska,70 m2,Áno,Petržalka,2 / 8,NA,panel,pôvodný,NA
6094090,Áno,"142 000,00 EUR",118268,3 izbový byt / Predaj,Nie,Holíčska,86 m2,Áno,Petržalka,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
6094099,Áno,"69 000,00 EUR",NA,1 izbový byt / Predaj,Áno,Pri Šajbách,35 m2,Áno,Rača,2 / 7,NA,NA,kompletná rekonštrukcia,NA
6094197,Áno,"147 000,00 EUR",609,3 izbový byt / Predaj,Áno,Závadská,69 m2,NA,Rača,NA,NA,NA,kompletná rekonštrukcia,NA
6094234,Áno,"139 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Gessayova,72 m2,Áno,"Petržalka, časť Háje",4 / 12,NA,panel,kompletná rekonštrukcia,NA
6094344,Nie,"74 900,00 EUR",11185,1 izbový byt / Predaj,Áno,Dudvážska,35 m2,Áno,Podunajské Biskupice,5 / 0,NA,panel,kompletná rekonštrukcia,NA
6094384,Nie,"169 900,00 EUR",NA,3 izbový byt / Predaj,Nie,Pražská,75 m2,Áno,Staré Mesto,0 / 5,NA,tehla,kompletná rekonštrukcia,NA
6094451,Nie,"219 990,00 EUR",385371,3 izbový byt / Predaj,Nie,Kadnárova,90 m2,Nie,Rača,NA,NA,iný,NA,NA
6094476,Nie,"99 000,00 EUR",118154,1 izbový byt / Predaj,Nie,Bárdošova,40 m2,Nie,Nové Mesto,NA,NA,tehla,kompletná rekonštrukcia,NA
6094521,Áno,"150 000,00 EUR",120795,2 izbový byt / Predaj,Áno,Budatínska,58 m2,Áno,Petržalka,NA,NA,tehla,NA,51 m2
6094523,Áno,"117 900,00 EUR",NA,2 izbový byt / Predaj,Áno,Martinčekova,53 m2,Áno,Ružinov,7 / 7,NA,panel,kompletná rekonštrukcia,NA
6094525,Áno,"209 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Kadnárova,92 m2,Nie,"Rača, časť Krasňany",4 / 0,NA,NA,NA,92 m2
6094560,Nie,"114 500,00 EUR",47,2 izbový byt / Predaj,Nie,Trnavská cesta,53 m2,NA,Ružinov,NA,NA,NA,NA,NA
6094575,Áno,"142 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Šustekova,70 m2,Áno,Petržalka,10 / 12,NA,panel,kompletná rekonštrukcia,NA
6094604,Nie,"169 000,00 EUR",AR9527,3 izbový byt / Predaj,Áno,Dostojevského rad,72 m2,Nie,Staré Mesto,0 / 4,NA,tehla,kompletná rekonštrukcia,NA
6094699,Áno,"152 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Holíčska,78 m2,Áno,Petržalka,11 / 12,NA,panel,čiastočná rekonštrukcia,NA
6094708,Áno,"127 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Sklenárova,66 m2,Áno,"Ružinov, časť Nivy",1 / 6,NA,NA,NA,NA
6094748,Áno,"75 000,00 EUR",120865,2 izbový byt / Predaj,Áno,závodná,35 m2,Áno,Podunajské Biskupice,5 / 10,NA,tehla,NA,35 m2
6094749,Nie,"89 990,00 EUR",120866,2 izbový byt / Predaj,Áno,Latorická,53 m2,Nie,Podunajské Biskupice,2 / 4,NA,panel,NA,53 m2
6094764,Áno,"156 000,00 EUR",NA,4 izbový byt / Predaj,Áno,Batkova,89 m2,Nie,Dúbravka,2 / 3,NA,NA,kompletná rekonštrukcia,NA
6094772,Áno,"128 000,00 EUR",1770,3 izbový byt / Predaj,Nie,Holíčska,70 m2,Áno,Petržalka,2 / 8,NA,NA,pôvodný,NA
6094774,Áno,"112 400,00 EUR",ZMikulikova67,3 izbový byt / Predaj,Áno,Bieloruská,68 m2,Áno,Podunajské Biskupice,3 / 8,NA,panel,kompletná rekonštrukcia,NA
6094808,Áno,"127 000,00 EUR",JAJ21717,2 izbový byt / Predaj,Nie,Prievozská,45 m2,Áno,Ružinov,2 / 6,Novostavba,NA,NA,NA
6094814,2 / 0,cena dohodou,8.8.2017 11:45:24,Áno,Áno,Pribinova,1116106,NA,NA,57 m2,NA,NA,NA,NA
6094818,Áno,"129 900,00 EUR",JAJ217172,2 izbový byt / Predaj,Nie,Prievozská,45 m2,Áno,Ružinov,3 / 6,Novostavba,NA,NA,NA
6094837,Áno,"128 000,00 EUR",3285,3 izbový byt / Predaj,Nie,Holíčska,70 m2,Áno,Petržalka,2 / 8,NA,NA,pôvodný,NA
6094843,Áno,"155 000,00 EUR",37975,4 izbový byt / Predaj,Áno,NA,84 m2,Nie,Dúbravka,NA,NA,NA,čiastočná rekonštrukcia,NA
6094905,Áno,"155 000,00 EUR",BA117SF,4 izbový byt / Predaj,Nie,Batkova,86 m2,Nie,Dúbravka,3 / 12,NA,panel,čiastočná rekonštrukcia,86 m2
6094906,Áno,"104 000,00 EUR",BA117SF,3 izbový byt / Predaj,Nie,Korytnická,72 m2,Nie,Podunajské Biskupice,1 / 12,NA,panel,čiastočná rekonštrukcia,72 m2
6094909,NA,"139 900,00 EUR",118028,2 izbový byt / Predaj,NA,NA,61 m2,NA,Ružinov,NA,NA,NA,NA,NA
6094910,NA,"167 900,00 EUR",118026,2 izbový byt / Predaj,NA,NA,74 m2,NA,Ružinov,NA,Novostavba,NA,NA,NA
6094927,Áno,"107 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Jána Jonáša,65 m2,Áno,Devínska Nová Ves,2 / 13,NA,panel,kompletná rekonštrukcia,NA
6094979,Áno,"146 750,00 EUR",1,2 izbový byt / Predaj,Nie,Malokrasňanská,54 m2,Áno,Rača,2 / 6,Novostavba,NA,NA,NA
6095051,Áno,"150 000,00 EUR",17061603,3 izbový byt / Predaj,Áno,Holíčska,78 m2,Áno,Petržalka,11 / 12,NA,NA,čiastočná rekonštrukcia,NA
6095069,Áno,"180 000,00 EUR",66,2 izbový byt / Predaj,Áno,Laurinská,49 m2,Áno,Staré Mesto,1 / 5,NA,tehla,pôvodný,NA
6095133,Áno,"110 000,00 EUR",NA,Dvojgarsónka / Predaj,Áno,Beňadická 11,48 m2,Áno,"Petržalka, časť Lúky",5 / 12,NA,panel,čiastočná rekonštrukcia,NA
6095134,Áno,"132 000,00 EUR",BP0558B5,3 izbový byt / Predaj,Áno,Lietavská,74 m2,Áno,Petržalka,6 / 12,NA,NA,kompletná rekonštrukcia,NA
6095147,Áno,"209 990,00 EUR",3,3 izbový byt / Predaj,Áno,Košicka,81 m2,Áno,Ružinov,1 / 7,Novostavba,NA,NA,NA
6095157,Áno,"219 000,00 EUR",174,2 izbový byt / Predaj,Áno,Vajanského nábrežie,70 m2,Áno,Staré Mesto,3 / 0,NA,tehla,kompletná rekonštrukcia,NA
6095162,Áno,"110 000,00 EUR",368,2 izbový byt / Predaj,Áno,Beňadická,48 m2,Áno,Petržalka,5 / 12,NA,NA,kompletná rekonštrukcia,NA
6095178,Nie,"99 450,00 EUR",198790,3 izbový byt / Predaj,Áno,Kríková,68 m2,NA,"Vrakuňa, časť Dolné hony",NA,NA,NA,pôvodný,NA
6095239,Áno,"139 999,00 EUR",105190,3 izbový byt / Predaj,Áno,Šustekova,73 m2,NA,Petržalka,10 / 12,NA,panel,kompletná rekonštrukcia,NA
6095246,Nie,"90 900,00 EUR",NA,2 izbový byt / Predaj,Áno,Dudvážska,49 m2,Nie,Podunajské Biskupice,3 / 4,NA,NA,NA,NA
6095253,Áno,"139 999,00 EUR",105191,2 izbový byt / Predaj,Áno,Šustekova,73 m2,NA,Petržalka,10 / 12,NA,panel,kompletná rekonštrukcia,NA
6095256,Áno,"137 000,00 EUR",NA,3 izbový byt / Predaj,Nie,Hradská,64 m2,Nie,Vrakuňa,1 / 2,Novostavba,tehla,kompletná rekonštrukcia,NA
6095260,Nie,"184 000,00 EUR",NOV-200,2 izbový byt / Predaj,Áno,Krajná,86 m2,Áno,"Ružinov, časť Trnávka",3 / 3,Novostavba,tehla,NA,NA
6095266,Áno,"138 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Blagoevova,74 m2,Áno,Petržalka,6 / 12,NA,panel,čiastočná rekonštrukcia,NA
6095281,Nie,"97 200,00 EUR",NA,2 izbový byt / Predaj,Áno,Fedákova,53 m2,Áno,Dúbravka,5 / 8,NA,panel,čiastočná rekonštrukcia,NA
6095400,Áno,"92 700,00 EUR",1843,1 izbový byt / Predaj,Nie,Šancová,43 m2,Nie,Nové Mesto,4 / 5,NA,tehla,čiastočná rekonštrukcia,NA
6096454,Áno,"86 000,00 EUR",100308,1 izbový byt / Predaj,Áno,NA,37 m2,Áno,Rača,NA,NA,NA,kompletná rekonštrukcia,NA
6096471,Nie,"145 000,00 EUR",118270,4 izbový byt / Predaj,Nie,Dopravná,86 m2,NA,"Rača, časť Rača",1 / 8,NA,NA,NA,NA
6096518,Áno,"130 000,00 EUR",118273,4 izbový byt / Predaj,Nie,Istrijská,79 m2,Nie,Devínska Nová Ves,2 / 4,NA,panel,pôvodný,NA
6096551,Nie,"104 999,00 EUR",AR9530,2 izbový byt / Predaj,Áno,Holíčska,36 m2,Áno,Petržalka,6 / 12,NA,panel,kompletná rekonštrukcia,NA
6096552,Nie,"107 999,00 EUR",AR9531,2 izbový byt / Predaj,Áno,Jankolova,36 m2,Áno,Petržalka,1 / 12,NA,panel,kompletná rekonštrukcia,NA
6096565,Áno,"128 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Holíčska,70 m2,Áno,Petržalka,2 / 8,NA,panel,pôvodný,NA
6096597,Nie,"192 000,00 EUR",50/C,3 izbový byt / Predaj,Nie,Tomášikova,86 m2,Nie,Ružinov,NA,NA,iný,NA,77 m2
6096630,Áno,"100 000,00 EUR",NA,2 izbový byt / Predaj,Nie,Nobelova,49 m2,Áno,Nové Mesto,4 / 5,NA,iný,kompletná rekonštrukcia,NA
6096631,Áno,"97 999,00 EUR",373827,3 izbový byt / Predaj,Nie,Na piesku,58 m2,Nie,Ružinov,2 / 4,Novostavba,iný,NA,NA
6096651,Nie,"84 300,00 EUR",PA63,2 izbový byt / Predaj,Áno,Čiernovodská,52 m2,Nie,Vrakuňa,3 / 4,NA,NA,čiastočná rekonštrukcia,NA
6096670,Áno,"87 999,00 EUR",AR9532,2 izbový byt / Predaj,Áno,Račianska,37 m2,Áno,Nové Mesto,3 / 10,Novostavba,tehla,NA,NA
6096695,Nie,"99 000,00 EUR",NA,3 izbový byt / Predaj,Nie,Kresánkova 7A,89 m2,Áno,"Karlova Ves, časť Dlhé diely",1 / 11,NA,skelet,kompletná rekonštrukcia,NA
6096726,Áno,"143 000,00 EUR",NA,2 izbový byt / Predaj,Nie,Bosákova,59 m2,Áno,Petržalka,4 / 20,NA,panel,kompletná rekonštrukcia,NA
6096773,Áno,"159 900,00 EUR",MT-56,3 izbový byt / Predaj,Nie,Teplická,73 m2,Áno,Nové Mesto,5 / 5,NA,panel,kompletná rekonštrukcia,NA
6096784,Áno,"157 000,00 EUR",MT-57,3 izbový byt / Predaj,Áno,Budyšínska,66 m2,Áno,Nové Mesto,1 / 6,NA,panel,kompletná rekonštrukcia,NA
6096789,Áno,"119 700,00 EUR",NA,1 izbový byt / Predaj,Áno,Súmračná,43 m2,Áno,Ružinov,0 / 6,NA,NA,kompletná rekonštrukcia,NA
6096798,Áno,"159 000,00 EUR",IBP0074B3,2 izbový byt / Predaj,Áno,Rustaveliho,69 m2,Áno,Rača,5 / 7,Novostavba,NA,NA,NA
6096843,Áno,"115 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Jána Stanislava,57 m2,Áno,"Karlova Ves, časť Dlhé diely",2 / 6,NA,NA,čiastočná rekonštrukcia,NA
6096846,Áno,"99 900,00 EUR",NA,1 izbový byt / Predaj,Áno,Jašíkova,39 m2,Áno,Ružinov,3 / 6,NA,panel,čiastočná rekonštrukcia,NA
6096910,Áno,"86 000,00 EUR",118277,Dvojgarsónka / Predaj,Nie,Závodná,35 m2,Áno,Podunajské Biskupice,4 / 10,Novostavba,NA,NA,NA
6096911,Áno,"100 000,00 EUR",118278,2 izbový byt / Predaj,Nie,Nobelova,50 m2,Áno,Nové Mesto,4 / 5,Novostavba,NA,NA,NA
6096959,Áno,"255 000,00 EUR",9000,3 izbový byt / Predaj,Áno,Mlynské nivy,118 m2,Nie,Staré Mesto,5 / 5,NA,tehla,čiastočná rekonštrukcia,NA
6096986,Nie,"107 000,00 EUR",NA,1 izbový byt / Predaj,Áno,Miletičova,41 m2,Nie,"Ružinov, časť Nivy",3 / 3,NA,tehla,kompletná rekonštrukcia,NA
6096989,Nie,"119 900,00 EUR",NA,2 izbový byt / Predaj,Áno,Homolova,54 m2,Áno,Dúbravka,2 / 12,NA,panel,kompletná rekonštrukcia,NA
6097007,Áno,"128 000,00 EUR",118280,3 izbový byt / Predaj,Nie,Holíčska,74 m2,Áno,Petržalka,2 / 8,NA,panel,pôvodný,NA
6097026,Áno,"129 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Sklenárova,60 m2,Áno,Ružinov,5 / 6,NA,panel,pôvodný,NA
6097028,Nie,"459 000,00 EUR",NA,4 izbový byt / Predaj,Áno,Palisády,122 m2,Nie,Staré Mesto,1 / 3,NA,tehla,kompletná rekonštrukcia,NA
6097044,Áno,"113 000,00 EUR",LJ231,1 izbový byt / Predaj,Nie,Heyrovského,53 m2,Áno,Lamač,1 / 0,Novostavba,NA,NA,NA
6097070,Nie,"92 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Bebravská,52 m2,Áno,Vrakuňa,3 / 7,NA,NA,pôvodný,NA
6097103,Nie,"234 990,00 EUR",NA,3 izbový byt / Predaj,Áno,Račianska,100 m2,Nie,"Nové Mesto, časť Ahoj",1 / 2,NA,tehla,kompletná rekonštrukcia,NA
6097117,Nie,"130 000,00 EUR",1858,3 izbový byt / Predaj,Nie,Na Revíne,58 m2,Áno,"Nové Mesto, časť Kramáre",5 / 0,NA,panel,kompletná rekonštrukcia,NA
6097143,Nie,"92 000,00 EUR",HBH89,2 izbový byt / Predaj,Áno,Latorická,52 m2,Nie,"Podunajské Biskupice, časť Medzi jarkami",NA,NA,panel,čiastočná rekonštrukcia,NA
6097166,Áno,"109 680,00 EUR",105222,2 izbový byt / Predaj,Nie,Hradská,42 m2,NA,Vrakuňa,1 / 2,Novostavba,tehla,NA,NA
6097175,Nie,"109 900,00 EUR",330943,1 izbový byt / Predaj,Nie,Bajkalská,40 m2,Áno,"Nové Mesto, časť Pasienky / Kuchajda",6 / 21,Novostavba,iný,NA,NA
6097181,Áno,"126 900,00 EUR",105225,3 izbový byt / Predaj,Nie,Hradská,64 m2,NA,Vrakuňa,1 / 2,Novostavba,tehla,NA,NA
6097187,Áno,"129 000,00 EUR",105232,3 izbový byt / Predaj,Nie,Dopravná,78 m2,Nie,"Rača, časť Východné",3 / 3,NA,tehla,čiastočná rekonštrukcia,NA
6097203,Áno,cena dohodou,15.8.2017 08:05:01,tehla,Áno,Mierová,Novostavba,2 / 5,NA,117 m2,SR-71,Áno,NA,NA
6097235,Áno,"70 000,00 EUR",NA,1 izbový byt / Predaj,Áno,Bieloruská,37 m2,Áno,Podunajské Biskupice,7 / 7,NA,panel,pôvodný,NA
6097247,Áno,"140 000,00 EUR",JG2169,3 izbový byt / Predaj,Áno,Znievska,69 m2,Áno,Petržalka,10 / 12,NA,panel,kompletná rekonštrukcia,NA
6097251,Nie,"92 000,00 EUR",562,2 izbový byt / Predaj,Nie,Lužická,47 m2,NA,Staré Mesto,NA,NA,NA,čiastočná rekonštrukcia,NA
6097276,Áno,"119 900,00 EUR",BF_217,3 izbový byt / Predaj,Áno,Cabanova,68 m2,Áno,Dúbravka,5 / 6,NA,NA,pôvodný,NA
6097294,Áno,"115 000,00 EUR",778567,3 izbový byt / Predaj,Áno,Jána Stanislava,57 m2,Áno,Karlova Ves,2 / 8,NA,panel,kompletná rekonštrukcia,NA
6097309,Áno,"142 000,00 EUR",778569,3 izbový byt / Predaj,Áno,Holíčska,78 m2,Áno,Petržalka,11 / 12,NA,panel,kompletná rekonštrukcia,NA
6097310,Nie,"135 000,00 EUR",611,1 izbový byt / Predaj,Áno,Povraznícka,66 m2,NA,Staré Mesto,NA,NA,NA,kompletná rekonštrukcia,NA
6097313,Áno,"335 000,00 EUR",NREAN42,3 izbový byt / Predaj,Áno,Žiškova,76 m2,Áno,Staré Mesto,7 / 8,Novostavba,iný,NA,NA
6097317,Áno,"395 000,00 EUR",NREAN22,3 izbový byt / Predaj,Áno,Dvořákovo nábrežie,88 m2,Áno,Staré Mesto,4 / 8,Novostavba,iný,NA,NA
6097328,Áno,"122 500,00 EUR",381159,2 izbový byt / Predaj,Áno,Štefana Králika,54 m2,Áno,Devínska Nová Ves,3 / 7,Novostavba,tehla,NA,NA
6097372,Nie,"191 000,00 EUR",2017072401,3 izbový byt / Predaj,Nie,Rustaveliho,97 m2,Áno,"Rača, časť Rača",2 / 4,Novostavba,tehla,NA,NA
6097379,Áno,"95 000,00 EUR",120908,2 izbový byt / Predaj,Áno,Blagoevova,48 m2,Áno,Petržalka,3 / 12,NA,panel,NA,48 m2
6097381,Áno,"123 500,00 EUR",120907,3 izbový byt / Predaj,Áno,Gessayova,68 m2,Áno,Petržalka,3 / 12,NA,panel,NA,68 m2
6097447,Áno,"420 000,00 EUR",258,4 izbový byt / Predaj,Áno,Drotárska cesta,145 m2,Áno,Staré Mesto,5 / 5,NA,NA,kompletná rekonštrukcia,NA
6097545,NA,"124 900,00 EUR",118084,2 izbový byt / Predaj,NA,NA,42 m2,NA,Ružinov,NA,Novostavba,NA,NA,NA
6097547,NA,"127 990,00 EUR",118115,1 izbový byt / Predaj,NA,NA,1 m2,NA,Ružinov,NA,Novostavba,NA,NA,NA
6097550,NA,"259 000,00 EUR",118108,3 izbový byt / Predaj,NA,NA,145 m2,NA,Staré Mesto,NA,NA,NA,NA,NA
6097632,NA,"155 000,00 EUR",118175,4 izbový byt / Predaj,NA,Batkova,98 m2,NA,Dúbravka,NA,NA,NA,NA,98 m2
6097633,NA,"105 900,00 EUR",117572,2 izbový byt / Predaj,NA,Vrakunská,44 m2,NA,Vrakuňa,NA,Novostavba,NA,NA,44 m2
6098223,Nie,"115 000,00 EUR",NA,2 izbový byt / Predaj,Áno,Kazanská,58 m2,Áno,Podunajské Biskupice,3 / 3,Novostavba,tehla,NA,NA
6100638,Nie,"116 900,00 EUR",9002,2 izbový byt / Predaj,Nie,Považanova,54 m2,Áno,Dúbravka,5 / 12,NA,panel,kompletná rekonštrukcia,NA
6100709,Áno,"86 990,00 EUR",Z-016a,2 izbový byt / Predaj,Áno,Podzáhradná,48 m2,Áno,Podunajské Biskupice,6 / 10,NA,NA,NA,NA
6100740,Áno,"86 990,00 EUR",Z-016b,2 izbový byt / Predaj,Áno,Podzáhradná,48 m2,Áno,Vrakuňa,6 / 10,NA,panel,čiastočná rekonštrukcia,NA
6100755,Áno,"138 000,00 EUR",LJ234,3 izbový byt / Predaj,Nie,Na barine,70 m2,Áno,Lamač,1 / 8,NA,panel,kompletná rekonštrukcia,NA
6100844,Áno,"86 990,00 EUR",Z-016c,Dvojgarsónka / Predaj,Áno,Podzáhradná,48 m2,Áno,Podunajské Biskupice,6 / 10,NA,panel,čiastočná rekonštrukcia,NA
6100892,Nie,"70 000,00 EUR",NA,1 izbový byt / Predaj,Nie,Slatinská,38 m2,Áno,Vrakuňa,3 / 7,NA,panel,čiastočná rekonštrukcia,NA
6100965,Áno,"86 990,00 EUR",Z-016d,Dvojgarsónka / Predaj,Áno,Podzáhradná,48 m2,Áno,Vrakuňa,6 / 10,NA,panel,čiastočná rekonštrukcia,NA
6101105,Áno,"130 000,00 EUR",ph37,3 izbový byt / Predaj,Áno,Pribišova,65 m2,Áno,Karlova Ves,3 / 8,NA,NA,kompletná rekonštrukcia,NA
6102324,Áno,"99 990,00 EUR",NA,Dvojgarsónka / Predaj,Áno,Podzáhradná,53 m2,Áno,Podunajské Biskupice,8 / 10,NA,panel,kompletná rekonštrukcia,NA
6102417,Áno,"120 000,00 EUR",NA,2 izbový byt / Predaj,Nie,Hečkova,44 m2,Áno,Rača,12 / 12,NA,panel,kompletná rekonštrukcia,NA
6102874,Nie,"117 500,00 EUR",1052,2 izbový byt / Predaj,Nie,Kazanská,55 m2,Áno,Podunajské Biskupice,2 / 7,Novostavba,tehla,NA,NA
6102884,32 m2,cena dohodou,14.8.2017 06:08:54,Nie,Nie,Donnerova,1863,NA,NA,NA,NA,NA,NA,NA
6102888,Nie,"115 500,00 EUR",23,2 izbový byt / Predaj,Nie,Kazanská,55 m2,NA,Podunajské Biskupice,NA,NA,NA,NA,NA
6103019,Nie,"289 000,00 EUR",457,4 izbový byt / Predaj,Áno,Kamenná,114 m2,Nie,Devín,0 / 1,Novostavba,tehla,NA,NA
6103059,Áno,"125 000,00 EUR",NA,4 izbový byt / Predaj,Áno,Istrijská,74 m2,Nie,Devínska Nová Ves,2 / 4,NA,panel,pôvodný,NA
6103141,Nie,"119 700,00 EUR",1050,2 izbový byt / Predaj,Nie,Martinčekova,53 m2,Áno,Ružinov,7 / 7,NA,panel,kompletná rekonštrukcia,NA
6103168,Áno,"280 000,00 EUR",NA,3 izbový byt / Predaj,Nie,Štefánikova,98 m2,Nie,Staré Mesto,3 / 3,NA,tehla,kompletná rekonštrukcia,NA
6103433,Nie,"169 000,00 EUR",VIS-102,3 izbový byt / Predaj,Nie,Šustekova,71 m2,Áno,Petržalka,1 / 7,Novostavba,NA,NA,NA
6103437,Nie,"119 900,00 EUR",1053,2 izbový byt / Predaj,Áno,Považanova,54 m2,NA,Dúbravka,5 / 12,NA,panel,kompletná rekonštrukcia,NA
6103691,Áno,"128 000,00 EUR",120933,3 izbový byt / Predaj,Áno,"Holíčska, ticho orientovaný, priestranný",73 m2,Áno,Petržalka,2 / 8,NA,panel,NA,73 m2
6104129,Áno,"112 900,00 EUR",3305,1 izbový byt / Predaj,Nie,Plynárenská,38 m2,NA,Ružinov,15 / 23,Novostavba,NA,NA,NA
6104607,Nie,"98 000,00 EUR",3308,1 izbový byt / Predaj,Nie,Šoltésovej,30 m2,NA,Staré Mesto,NA,NA,NA,kompletná rekonštrukcia,NA
6104704,Nie,"69 900,00 EUR",NA,1 izbový byt / Predaj,Nie,NA,30 m2,Áno,"Rača, časť Východné",5 / 9,NA,panel,pôvodný,NA
6104854,Nie,"71 990,00 EUR",36426,Dvojgarsónka / Predaj,Nie,Vlčie hrdlo,42 m2,NA,Ružinov,NA,NA,NA,NA,NA
6105170,Áno,"115 000,00 EUR",ZR-385739,3 izbový byt / Predaj,Áno,Toplianska,66 m2,Áno,Vrakuňa,4 / 6,NA,panel,kompletná rekonštrukcia,NA
6106575,Áno,"143 000,00 EUR",NA,3 izbový byt / Predaj,Áno,Rumančeková,70 m2,Áno,Ružinov,NA,NA,panel,čiastočná rekonštrukcia,NA
